Area,American_Indian_Or_Native,Asian,Black,Hispanic,Other_Race,Two_or_More_Races,White
403316,0,47.216351,6.8780832,16.75828,0.422833,3.7350247,24.989429
403317,0.64244574,32.720425,12.428001,30.593708,0,3.4337616,20.181658
403318,0.70422536,29.1189,9.7281361,28.938749,0.22928268,4.9787097,26.301998
403319,0.70167494,45.043007,10.411951,20.28067,0.43005884,4.7985516,18.334087
403320,0,63.92252,1.0430248,17.00503,0.37250885,1.8625442,15.794375
403321,4.1993909,39.397339,4.3757014,26.318319,0.92963618,1.5707645,23.208847
403322,0,50.612347,1.9245188,20.194952,0,1.6495876,25.618595
403323,0.80986565,66.316956,0.64421129,9.9024477,0,1.6933554,20.633167
403324,5.3411131,61.011372,3.0371034,10.038898,0,1.3764213,19.195093
403325,0.59769167,39.880463,5.3998351,18.404781,0,3.1945589,32.522671
403401,0,53.980549,1.9452449,30.655619,0.64841497,1.5850145,11.185159
403402,0.33250207,52.756996,3.4912717,22.028263,0.27708507,4.2116928,16.902189
403403,0,73.085472,3.5966861,14.002829,0,1.5558698,7.7591434
403404,0,69.840668,2.3141122,9.7116842,0.53110772,2.6555388,14.946889
403405,0.38631347,63.907284,0,14.569536,0,5.1324501,16.004416
403406,0,54.548576,3.0895984,22.210779,0,0.89255065,19.258497
403407,0,70.865021,0.57034218,14.448669,0.23764259,1.1882129,12.690114
403408,0.40656763,68.569191,4.3940578,17.967161,0,1.5637217,7.0992961
403500,0,34.965408,1.1708355,30.920702,0.85151678,1.3837148,30.707823
403600,0,15.066365,3.106467,47.161819,0,3.5583169,31.107033
403702,0,9.1969252,3.657567,49.668697,0,3.41903,34.057777
403703,0,11.965985,2.8345819,48.957279,0.20247014,2.2676656,33.772018
403721,1.09733794,10.648242,3.2107296,49.80695,0,1.3208697,33.915871
403722,0,9.7934599,3.4251292,68.640274,0,0.37865749,17.762478
403801,0,12.953202,6.3248682,49.736465,0,2.3798115,28.605654
403802,0,8.4393835,2.2103148,57.183521,0.41862023,3.6503685,28.09779
403901,0,8.4666862,3.9860344,49.578121,0,3.2295606,34.739597
403902,0.54424512,6.3696837,3.7290869,43.055836,0,4.4345899,41.866558
404000,0.67292005,11.786297,1.5293638,62.663132,0,2.1818924,21.166395
404100,0.36421219,5.0039587,1.9635788,81.631035,0,0.3800475,10.657166
404201,0.23987207,8.4488277,1.6791044,74.173775,0.87953091,0.61300641,13.965885
404202,1.03561507,13.109371,2.8289971,54.003536,0.20207123,2.7279615,26.092447
404301,0,5.7137923,1.3637148,86.017609,0.70775074,0.88037288,5.3167615
404302,0,7.4975657,2.288218,75.413826,0.48685491,1.9961052,12.31743
404401,0.10473946,3.1945536,0.73317623,86.593346,0,0.10473946,9.2694426
404402,0.19535489,11.569351,0.217061,74.690689,0.67288905,0,12.654656
404501,0,1.0093168,3.8431678,81.25,0,4.7360249,9.1614904
404503,0.32499188,10.627234,1.2999675,75.755608,0,0.29249269,11.699707
404504,0,7.6512456,2.7678924,83.135628,0,1.0083036,5.4369316
404600,0,0.21037868,0,95.862549,0,0,3.9270687
404701,0,14.791961,0.21156558,82.140335,0,0,2.8561354
404702,0,23.515287,2.3851449,72.194656,0,0.20809989,1.6968144
404703,0,8.2211399,0,89.143509,0,0,2.6353481
404801,0.21898751,20.22414,1.7390184,73.244881,0,0.708489,3.8644853
404802,4.7025984,19.196907,5.3038435,66.910027,0,0.17178442,3.7148378
404803,0,8.5558252,0,83.131065,0.30339807,0.84951454,7.1601944
404901,0.27524513,27.902977,1.5482539,68.278,0,0,1.9955273
404902,0,25.033617,0,70.730614,0,0.13446885,4.1012998
404903,0,19.940081,0.89880162,74.067909,0,0,5.0932093
405001,0,8.8381014,0.39955249,86.974586,0,0.30365989,3.4840977
405002,0.17835909,8.0558863,0,89.060638,0,0,2.7051129
405101,1.09935699,15.183572,0.8089608,74.133995,0,0.37336653,8.4007463
405102,0.35561877,25.106686,4.4096727,61.190136,0,0.21337126,8.724514
405201,0.018800527,15.980448,2.4440684,77.345367,0.94002634,0.52641475,2.7448769
405202,5.0520339,11.239357,0.90823084,80.416275,0,0.37842953,2.0056765
405203,1.4424338,18.174665,0.91791242,71.36113,0,0.23603462,7.8678207
405301,0,17.728056,2.0940907,67.584625,0,0.25817555,12.335054
405302,0,17.192404,2.3451693,68.703552,0,0.84227914,10.916598
405400,0.70030524,4.6687016,0,72.724007,0,1.1671754,20.739809
405500,1.2706295,17.423689,3.1400614,59.661167,0,2.745728,15.758726
405600,0,17.187231,1.9499569,64.141502,0,1.1044004,15.616911
405701,0,11.395541,1.1560694,71.48362,0,1.4588494,14.505918
405702,0,15.441176,0.95996732,68.035133,0.46977124,1.5522876,13.541667
405800,0.30864197,8.0246916,0.89163238,68.912895,0,1.0973936,20.764746
405900,0,12.493493,5.4398751,62.883915,0,0.70275897,18.479958
406000,0.25072324,6.7502413,2.6422372,63.259403,0,0.73288333,26.364513
406101,1.0982822,4.787384,6.223599,62.235989,3.1822021,0,22.472544
406102,0.23444545,9.9368801,3.4986475,56.609558,0,2.8674481,26.853022
406200,0.63606668,16.400206,6.309094,59.532406,0,1.7878631,15.334365
406300,0,32.286995,3.0672646,41.470852,0,1.5246637,21.650225
406402,0,8.1587162,0.75791353,58.582256,0.13374944,4.1908159,28.17655
406411,0,23.664503,0.29955068,58.012981,0,0.3494758,17.673491
406412,0,18.010963,5.090055,51.996868,0,1.0963196,23.805796
406500,0.39013731,14.076155,4.1666665,63.498753,0,1.0299625,16.838327
406601,0.17705382,18.555241,7.648725,56.763454,0,1.0092068,15.846317
406602,0.13993353,18.663635,1.3993353,67.65786,0,0.33234215,11.806891
406701,0,20.205479,2.8253424,56.820778,0,7.9337897,12.214612
406702,0.11583651,21.843454,2.6476915,56.296543,0,3.6902201,15.406255
406800,0,27.556398,0.61142737,57.600674,0,1.4336917,12.797808
406901,0,9.8623857,0.83402836,84.945786,0.27105922,0,4.0867391
406902,0.1647899,7.2782202,2.2795935,82.806923,0,0,7.4704752
407001,0.85341364,7.2289157,0.95381528,85.843376,0,0.1171352,5.0033469
407002,0.42780748,9.0106955,1.8983958,83.235291,0.58823532,3.4491978,1.3903743
407101,0,9.5218382,0.84868556,86.793625,0,0.020699648,2.8151522
407102,0,11.393337,1.1043622,85.532852,0,0.27609056,1.6933554
407200,0,3.8607328,1.0248491,90.1446,0,0.11231223,4.8575039
407301,0,7.5329566,0.690521,84.180794,0,0.41849759,7.1772337
407302,0.71702945,5.9411011,2.9961588,83.072983,0,0.99871957,6.2740078
407400,0.7651841,32.233379,2.4868484,56.241032,0,1.3868963,6.8866572
407501,0.5321508,10.332594,3.3702881,80.820396,0,0,4.9445677
407502,0.14616321,10.962241,0,83.142509,0,0.12180268,5.6272836
407601,0.33632287,12.556054,0.60538119,84.170403,0.40358743,0.89686096,1.0313902
407602,0.4830918,9.5092802,0.76277649,83.956268,0,2.1103482,3.1782355
407701,0,10.260803,2.8364744,85.43689,0,0.26651436,1.1993147
407702,0.32177857,16.864122,0.36565745,77.226852,0,0.13163668,5.0899515
407801,0.11448197,14.501049,0.78229344,74.680405,0,0.51516885,9.4066019
407802,0,10.881898,1.1603919,81.356369,0,0.10314595,6.4981952
407900,0.36962882,22.162329,2.1253657,66.286774,1.3553057,0.9086709,6.7919297
408003,0,24.963594,4.9511127,57.208237,0,0.54087788,12.336177
408004,0,30.511463,4.8941798,44.444443,0,2.1604939,17.989418
408005,0,35.33709,3.5900648,44.395741,0.39657691,1.4193279,14.861198
408006,0,46.545456,6.6493506,42.103897,0,0.96103895,3.7402596
408133,0,38.118729,2.9426773,54.124851,0,0.034019392,4.7797246
408134,0,46.980362,10.707669,31.048536,0,4.2237864,7.0396442
408135,0,51.515923,10.726114,30.751593,0,0.78980893,6.2165604
408136,0,32.409897,3.1737492,54.061325,0,0.51102746,9.8440018
408137,0.66382172,32.385017,6.2114744,46.680893,0,0.7586534,13.300142
408138,0,2.5177026,1.9354838,87.915024,0,2.1557829,5.4760032
408139,0,1.9590579,0.044023775,95.619637,0,0,2.3772838
408140,0,4.9305367,0.73549443,91.773361,0,0,2.5606103
408141,0.66115701,11.47842,0.95500457,83.581268,0,0.80808079,2.5160699
408202,0,9.4621515,0,77.988045,1.9422311,0.19920319,10.408366
408211,0,51.083122,0.38623005,37.380352,0.28547439,0.52057093,10.344249
408212,0.41354865,52.304058,1.2800316,29.204411,0,1.417881,15.380071
408301,0,9.1653318,0.21356113,84.427834,0.26695141,0.19576438,5.730557
408302,0,13.275862,0,79.901482,1.0591133,0,5.7635469
408303,0.16044006,8.2512035,0,81.984871,0,0.34380013,9.2596836
408401,0,19.72908,0.30587721,66.309807,0,0.80838978,12.846843
408402,0.44751072,27.316801,2.8715272,50.86705,0,0.42886445,18.068245
408501,0.1566416,15.914787,1.0338346,74.248123,0,0.62656641,8.02005
408503,0,43.940567,0.54171181,33.183716,0,1.5013156,20.832689
408504,0.13560635,32.274311,0.2712127,56.819061,0,1.1817125,9.3180933
408505,2.9513888,27.951389,0.9375,44.583332,0,0.72916669,22.847221
408623,1.70403582,49.297459,1.2855008,30.852018,0.32884902,1.8535128,14.678625
408624,0,53.768547,1.1275965,32.997032,0,0.29673591,11.810089
408625,0.39580908,48.218861,0,38.183933,0.11641444,0.7450524,12.339931
408626,0,71.906212,0.086843245,22.535822,0,0.086843245,5.3842812
408627,0.86350048,61.109264,1.428097,21.720358,0,0.66423118,14.214546
408628,1.84638106,70.550224,1.2924668,18.242245,0,0.16617429,7.9025111
408629,0.43652236,56.675156,0.65478355,20.007275,0,1.7460895,20.480175
408630,0,19.622362,0,76.971489,0,0,3.4061458
408631,0,35.175972,0.38695413,57.379768,0,1.0134512,6.0438547
408703,0,80.439125,0,5.9880238,0,1.3511438,12.22171
408704,3.9987307,55.284039,4.6334496,27.70549,0,1.1424944,7.2357984
408705,0.14479639,61.665157,0.25339368,24.995476,0,2.2262444,10.714932
408706,0,70.057983,0.21085925,11.649974,0,1.3178704,16.763311
408722,1.2734729,43.794518,0.53960717,38.851715,0,1.8130801,13.727607
408723,0.24162927,55.022438,0,27.02796,0.17259234,3.4173284,14.118053
408724,0.9534089,27.558914,0.52167654,62.871021,0,1.9068178,6.1881633
408800,0.82135522,8.2135525,6.1088295,65.990761,1.5143737,2.1047227,15.246407
430002,0.47887325,19.943663,8.5070419,38.830986,0,3.0704226,29.169014
430003,0.5196566,24.85314,4.4057841,27.519205,0,5.4676909,37.234524
430101,0.75652003,11.049173,10.113478,44.754131,0,2.170018,31.156679
430102,0,9.4636011,4.5977011,75.325668,0.59386975,0.42145595,9.5977011
430200,0.28544244,23.786869,1.9980971,13.225499,0,2.5689819,58.135109
430301,0.1566346,10.136496,2.5285299,16.245245,0.71604383,1.7677332,68.449318
430302,0.73529413,7.8877006,1.2867647,27.790775,0.16711231,2.540107,59.592247
430400,0,50.722099,0,11.881838,0.3938731,2.9540482,34.048141
430501,0.96789426,9.2776203,1.2983947,15.651558,1.203966,1.6288952,69.971672
430502,0.11682243,12.587617,1.8399533,13.828856,0.087616824,2.8621495,68.676987
430600,0,44.202225,0.32467532,18.367348,0.32467532,2.435065,34.346012
430701,0.13850416,48.872181,4.6102099,10.902256,1.2069647,3.4823902,30.787495
430721,0,50.574711,0.7758621,12.442529,3.3620689,1.5804597,31.264368
430723,1.3874066,61.323372,4.6104589,10.18143,0.21344717,1.814301,20.469584
430724,0,65.244987,2.6978774,13.429875,0,1.8845468,16.74271
430801,0.21632536,61.364292,1.1393136,15.878281,0,5.393712,16.008076
430802,0,69.970558,0,3.0176644,0,2.2325809,24.779196
430803,0.17201835,57.205658,0.42048931,15.443425,0,1.2041284,25.554281
430901,0.18194224,15.851717,11.917216,45.462814,0,1.955879,24.63043
430902,1.2205567,28.158459,7.9014988,34.796574,0,0,27.922913
431001,0.26102486,4.7946148,5.6326418,49.745846,0.53578788,4.0527544,34.977333
431002,0,15.195195,5.5255256,29.03904,0,9.6396399,40.600601
431100,0,13.128411,7.9718471,57.828209,0,0.61763859,20.453892
431200,0.13134132,7.6342144,7.45362,73.189949,0,1.034313,10.556559
431300,0.43431053,25.153818,1.5562794,28.411148,0,0.86862105,43.575825
431400,1.4205307,38.0327,0.18761726,36.692577,0.26802465,1.0452962,22.353256
431501,0,33.37722,5.3763442,35.725258,0,4.0596886,21.461489
431502,0.49717513,39.322033,0.56497175,31.00565,0,1.5819209,27.028248
431600,0.70157856,66.599846,0.050112754,6.3142071,0,2.3552995,23.978952
431700,0.98965365,68.091171,0,4.1535463,0,0.89968508,25.865948
431800,0,52.366966,5.0794749,20.818935,0.60469937,3.0407741,18.089149
431900,0,57.514046,0.16385768,22.331461,0,1.5917603,18.398876
432000,0.77500308,55.185139,0.18452454,19.276665,0.15992127,1.5131012,22.905647
432101,0,56.555862,0,23.776546,0,0,19.667589
432102,0.76236516,58.869469,0.11156563,18.557085,0,1.7292674,19.970249
432201,0,68.82679,0.98771381,17.224766,0,2.2645147,10.696218
432202,1.2768817,57.683693,0.044802867,32.146057,0,0.022401433,8.8261652
432300,0.62717772,40.209061,0,53.472706,0,0.32520324,5.3658538
432401,2.7652087,35.294117,0,55.90749,0,0.075414784,5.9577675
432402,0,33.099998,0.41428572,58.271427,0,0.32857144,7.8857141
432500,0,34.442871,1.2511804,52.927288,0,0.16525024,11.213408
432601,0,37.522549,0.27059531,56.870113,0,0.4359591,4.9007816
432602,0,44.892647,0.32530904,50.249405,1.1060507,0.65061808,2.7759705
432700,0.3220307,15.912105,0,79.333206,0,0,4.4326577
432801,0,32.778702,0.16638935,62.695507,0,0.49916804,3.8602328
432802,2.0253644,33.390118,0.6435737,62.332008,0,0.94643193,0.66250235
432901,0.1037775,67.725197,0.124533,24.719801,0,1.5981735,5.728518
432902,0.90634441,49.244713,0.30211481,42.790443,0.10985993,0.85141444,5.7951112
433101,0.16019224,50.140167,0.16019224,43.251904,0,0.16019224,6.1273527
433102,0.54087788,37.923862,0,60.786354,0,0,0.74890786
433200,0,23.557545,0.18512805,70.472076,0,0,5.7852516
433302,0,16.352879,0,79.935448,0,0.91447014,2.7972028
433304,0.19092067,32.074673,0.74246925,63.067459,0,0.78489608,3.1395843
433305,0,25.057737,0.076982297,73.72979,0,0,1.1354889
433306,0,38.940811,0,58.13084,0,0.1246106,2.8037384
433307,0.40777916,29.203262,0.94102883,63.864491,0,0.97239649,4.6110415
433401,0.65975493,23.908262,0,72.133209,0,0.21991831,3.0788565
433402,0,36.474937,0.18480018,59.574959,0,0,3.7653039
433403,0.41322315,10.939539,0,86.907349,0.3044802,0,1.4354067
433501,2.454308,2.454308,0,93.577026,0,0,1.5143603
433503,0,15.446304,0,81.24128,0,0,3.3124127
433504,0,19.126276,0.086937621,77.352753,0,1.0867202,2.3473158
433601,0.43813896,62.007095,0,32.651783,0,0.47986647,4.4231172
433602,0.18621974,63.538174,0,31.508379,0,1.1545624,3.612663
433700,1.127721,13.113034,0,81.851563,0,0,3.9076843
433801,0,6.9041266,0.015691197,91.809196,0,0.015691197,1.2552958
433802,0.54504651,15.293364,0.44886181,72.651489,1.090093,0,9.9711447
433901,0.35124692,29.100807,0.72005618,67.615036,0,0.12293643,2.0899193
433902,0.38002172,12.81216,0.19001086,80.428879,0,0.5700326,5.6188927
434001,0,10.03096,0.33023736,86.439629,0,0,3.1991744
434003,0,15.169794,0.11170688,80.38427,0,0,4.3342271
434004,0.17170329,5.2541208,0,92.85714,0,0,1.7170329
460000,0,14.559629,2.7180784,16.919512,0,2.7180784,63.084702
460100,0.43800539,4.4642859,8.8780327,14.268867,1.3814017,7.7493262,62.82008
460200,0,5.2284174,35.990967,14.243529,0.27792254,4.9504952,39.308666
460301,0.045136537,9.4561043,31.753555,21.169037,0.81245768,4.5587902,32.204922
460302,0,1.7175999,37.051083,37.028774,0.33459738,1.7622128,22.105732
460401,0.52742618,7.7004218,32.489452,19.409283,4.0084386,5.8016877,30.063292
460501,0,28.244411,0,5.821918,0.57678443,2.4693584,62.887527
460502,0,33.384922,0.1105461,10.833518,0,1.4592085,54.211807
460600,0.21528526,23.93972,0,8.2884827,0,4.3057051,63.250809
460700,0,23.825569,0.87215066,6.7789893,0,2.9534192,65.56987
460800,0.2843602,14.028436,4.4865718,8.0252762,0,1.5481832,71.627174
460900,0,4.8666763,29.374908,54.611687,0.27684686,1.6027976,9.2670841
461000,0,3.7076271,27.375908,59.488499,0,2.7239709,6.7039952
461100,0,6.9229221,23.002617,36.828335,0,4.0853291,29.160797
461200,0,5.7105775,11.507679,17.304781,0,3.2446463,62.232315
461300,0.34119987,13.065112,6.8666477,15.012795,0.86721635,2.5874324,61.259598
461400,0,4.5874386,12.099753,23.768473,0.030788178,4.833744,54.679802
461501,0,4.5911045,16.618843,46.724056,0.31085604,2.5585845,29.196556
461502,0.35470668,7.2169166,20.845839,55.429741,0.10914052,2.1282401,13.915416
461600,0.64277679,8.5328617,23.895227,55.760887,0.48208261,1.0445123,9.6416521
461700,0,10.237288,11.932203,21.898306,0,3.3898306,52.542374
461901,0,4.4405999,12.668204,67.147247,0,0.88427526,14.85967
461902,0,13.795296,15.766052,23.966942,0,4.3865228,42.085186
462001,0,9.9152327,9.4271774,70.459801,0.38530695,2.3118417,7.5006423
462002,0,3.2822232,10.421658,73.933876,0,2.6114039,9.7508383
462100,0,7.5688071,12.508821,57.304165,0.10585745,2.0642202,20.44813
462201,0.69290465,13.747229,9.8669624,37.333702,0.66518849,2.2172949,35.476719
462202,0,30.546955,8.9783278,4.4719644,0.34399724,2.9927762,52.665977
462301,0,9.5111113,9.5777779,51.177776,0,1.1777778,28.555555
462302,0,32.335976,8.2191782,25.739004,1.6222062,5.2631578,26.820477
462400,0.045714285,6.2171431,3.04,34.834286,0,2.2628572,53.599998
462500,0,16.677462,2.9630828,14.944948,0,3.1573834,62.257126
462600,0,10.667272,5.4017248,17.385384,0.090785295,1.2709941,65.183838
462700,0,16.639057,7.6385055,42.333885,0.82827169,5.3009386,27.25934
462800,0,20.921844,11.462926,24.529058,0.8016032,3.006012,39.278557
462900,0.15777019,18.380226,7.8622141,24.480673,0,2.4717329,46.647385
463000,0,21.408712,7.5996294,16.682114,0,0.23169601,54.07785
463101,0.16638935,25.332779,1.9966722,39.309483,0,2.7038269,30.490849
463102,0,31.019403,0.81989616,33.151134,0.40994808,2.0224104,32.577206
463200,0.26666668,16.207407,6.9925928,27.25926,0,2.6074073,46.666668
463300,0,16.75,6.75,15.85,0,2.55,58.099998
463400,0.33339182,27.583786,6.7555714,19.652571,1.3511143,3.8252325,40.498333
463500,0.32946345,34.891747,5.4910574,13.743332,0,2.0081582,43.53624
463601,0,33.773617,5.3168368,15.783314,0.36783147,3.360642,41.397758
463602,0,26.037888,4.7561469,13.724305,0,4.8367596,50.644901
463700,0,18.376223,7.9739037,18.194998,1.5585357,3.4070315,50.489307
463800,0,16.104576,4.993464,13.542483,1.2287582,5.1503267,58.980392
463900,0.20753039,16.30596,5.7812037,18.766676,0,0.17788319,58.760746
464000,0.24342746,22.654982,3.4566698,15.076274,0.35702693,3.7974684,54.41415
464100,0.38324302,43.187523,0.4625347,12.263777,0.77970135,2.7355623,40.187656
464200,0,62.547527,1.6418942,3.6640165,0.44936052,1.6073281,30.089872
480002,0.26193249,51.309662,2.4155996,17.433062,0,2.6484284,25.931316
480011,0,43.442329,1.7067913,30.452749,1.6708587,2.4434063,20.283867
480012,0.17462166,61.62204,0.3686457,15.812961,0.3686457,1.3969733,20.256111
480101,0,60.811424,0.045330916,21.441523,0,1.8132366,15.888486
480102,0.19685039,57.108486,0.10936133,24.671917,0,2.6684165,15.244969
480201,0,37.140697,0.17650025,28.643469,0,1.2355018,32.803833
480202,0.22727273,40.189392,1.3636364,31.742424,0.56818181,1.060606,24.848484
480302,0,36.657742,8.6568499,27.933958,0,2.9897368,23.761713
480303,1.70918995,44.810501,3.789943,44.240772,0,0.59450084,4.8550906
480304,0,57.755611,1.4463841,30.798004,0,0.92269325,9.0773067
480400,0,40.642101,0.78438526,32.013863,0.34658885,2.5720539,23.641006
480500,0.73189521,26.271187,1.1748844,15.273498,2.0030816,8.6479197,45.897533
480600,0.46209566,22.180592,2.6851504,21.880854,0.39965031,3.4095166,48.98214
480702,0,35.182739,1.6952884,24.680758,0,2.9942756,35.446941
480703,0,32.238441,2.1289537,16.514599,0,3.4367397,45.681267
480704,0.36217305,36.981892,1.0865191,21.730383,0,6.5593562,33.279678
480802,0,48.871529,1.2152778,41.319443,0,1.244213,7.3495369
480803,0.18004115,30.941359,0,50.977367,0,0.56584364,17.33539
480804,0,39.187622,1.1605415,45.725338,0,2.3597679,11.566731
480901,0,52.971104,2.014652,39.540089,0,0.36630037,5.1078553
480902,0.88116217,50.083355,0.8335318,40.771614,0.19052155,2.2862587,4.9535604
480903,0.58881259,61.661758,1.0140661,32.188419,0,0.71965981,3.8272817
481001,0,51.5625,1.1656746,33.333332,0.12400793,0.86805558,12.946428
481002,0.56288481,47.915565,0.351803,45.716797,2.462621,0.91468775,2.0756376
481101,0.61774154,45.169262,0.44477391,43.834938,0,1.6308377,8.3024464
481102,0,67.148705,0.57298774,21.336971,0,0,10.941337
481103,0.8908686,55.902004,0,37.922657,0,0.56691641,4.7175541
481201,0,67.801605,0.56300271,15.924933,0,1.8230563,13.8874
481202,0.19100538,51.536724,0.32991838,36.777218,0,0.2604619,10.904671
481300,0.95980805,67.096581,0.029994002,26.9946,0.56988603,1.4997001,2.8494301
481401,0.14299333,79.091194,0,15.332063,0.77851921,0.14299333,4.5122337
481402,0,73.370163,0.69060773,17.251381,0,1.5193371,7.1685081
481500,0.13853614,70.353264,0,20.180098,0,0.80812746,8.5199718
481603,0,68.809525,3.1216931,21.798943,0,0.58201057,5.6878309
481604,0.52430886,60.128693,2.0257387,27.836035,0.19065776,0.50047666,8.7940893
481605,1.7110891,60.612045,0,25.567621,0.59230012,1.7110891,9.8058577
481606,0,63.478088,0.58034819,27.976786,0.2601561,2.1412847,5.5633378
481711,0.26863667,89.433624,0.22386388,5.1936421,0,1.9923886,2.8878441
481712,1.8352132,76.715736,0.15293443,20.187346,0,0.74555534,0.36321926
481713,1.322199,79.54071,0,15.762004,0,0.90466249,2.4704244
481714,0,83.021935,2.1121039,11.982128,0,0.44679123,2.437043
481800,0,57.874828,0.41265476,25.99725,0,2.6822557,13.033012
481901,0,40.56303,0.60198301,42.121105,0,0.4957507,16.21813
481902,0.80668396,38.77845,0.2881014,53.241142,0,0.72025353,6.16537
482001,0,76.835953,0,9.5359879,1.242236,1.753745,10.632079
482002,1.280592,56.488331,0,36.098465,0,2.4473534,3.6852589
482101,1.2702315,64.187668,0,30.71092,0.75804138,0.79901659,2.2741241
482102,0.30170968,50.486088,2.2795844,32.41703,0,3.5534697,10.962119
482201,0,68.92379,0,26.338825,0.051493306,2.2399588,2.4459319
482202,0.64664161,75.823944,0.58406341,20.942844,0,0.10429703,1.8982061
482301,1.294252,61.686333,0,23.715265,0,0.057099354,13.24705
482303,0.096758589,60.570877,0,36.848896,0,0,2.4834704
482304,0,44.11129,0.29713669,52.620205,0,0.10804971,2.863317
482401,0.17002672,53.655575,0,45.421425,0,0,0.75297546
482402,0,59.74519,0,33.99295,0.040661424,1.626457,4.5947413
482502,0.63512224,76.087646,0.031756114,21.784693,0,0.19053668,1.2702445
482503,0.58809114,66.821854,0.36755696,30.458221,0,1.0046557,0.75961775
482521,0,50.051388,1.558753,40.202126,0,0.94210345,7.2456322
482522,0,47.994087,0.6545608,34.543919,0,1.3513514,15.456081
482600,1.0594823,63.5084,0,29.453609,0,0.68109578,5.2974119
482701,0,30.175802,0.41365045,61.199585,0,4.7776628,3.4332988
482702,0,46.434425,0,45.286884,0,0.61475408,7.6639342
482800,0.36190906,37.254013,0,52.024429,0.18095453,6.0619769,4.1167159
500100,0.57096246,16.748232,0.95160413,23.355083,0.788472,2.093529,55.492115
500201,0.49742711,12.384219,0.32590052,35.437393,0.24013722,1.509434,49.605488
500202,1.29659644,13.735819,1.3776337,47.548622,0,1.3776337,34.663696
500300,0.33516148,14.929921,0.39609993,59.536869,0.51797682,2.1937842,22.090189
500402,0.26803663,0,0.20102747,95.06366,0,0,4.4672771
500403,0.35690385,6.5358019,1.4945349,85.902298,0,0.4907428,5.2197189
500404,0,9.8031092,0.97409326,83.93782,0.12435233,1.6787565,3.4818652
500500,0,7.1074963,1.2729844,86.421501,0,0.35360679,4.8444128
500600,0,0.96106046,0.11599006,94.91301,0,0,4.0099421
500700,0.35532209,0.83423454,0,93.727791,0,0.18538545,4.8972654
500800,2.0284698,0.80071175,3.3451958,87.313164,0,0,6.5124555
500900,0.96505821,2.4625623,1.8635607,89.467552,0.28286189,1.1980033,3.7603993
501001,0,0,0,96.470589,0,0,3.5294118
501002,0.40824658,1.673811,2.8985507,81.588081,0,0.36742193,13.06389
501200,0.28016436,4.6133733,0.65371686,76.821068,0,1.1766903,16.454987
501300,0,4.376884,0.38002884,73.922157,0,2.3587997,18.962128
501400,0,3.080873,0,86.44416,0,0,10.474968
501501,0.33812341,5.0295858,1.9864751,47.083687,2.9163144,2.1132712,40.532543
501503,0,2.5625,4.7708335,72.479164,0,0.1875,20
501504,2.64900658,5.0772629,0.57947022,73.509933,0,1.6004415,16.583885
501600,0.40665905,8.9719152,1.06748,51.505909,0,1.3470581,36.700977
501700,0,1.7756255,0.053806834,62.335217,0,0.99542642,34.839924
501802,0,1.1185682,0.50335568,77.60067,0,1.230425,19.54698
501803,0,1.8487744,2.8874118,87.266304,0,0,7.9975071
501804,0.19890602,2.5857782,0.19890602,82.39682,0,0.84535056,13.774241
501900,0,1.7652671,0.69179392,70.89695,2.6240458,0.16698474,23.854961
502003,0,2.3908525,0.38115039,88.392235,0.31185031,0,8.5239086
502004,0,1.7521584,3.4535296,86.033516,0.99035043,0.2793296,7.4911122
502005,0.44132397,6.8605819,1.4242728,72.537613,0,1.1835506,17.552658
502100,0.22438295,1.8885565,0.37397158,82.498131,0,0.018698579,14.996261
502200,2.13567833,1.727387,0.12562814,85.128769,0,0.62814069,10.254397
502301,1.6041065,2.3580365,0.41706771,92.236122,0,0,3.3846648
502302,0.7862111,0.18143332,0.84668887,93.77079,0,0,4.4148774
502401,0,0.77365601,1.071216,92.64035,0,0.25788534,5.2568936
502402,2.4056861,0.32804811,0.13668671,92.09951,0,0.32804811,4.702023
502500,0,0.8501336,0.82584405,90.648529,0,0,7.6754918
502601,0,1.535482,0.027666343,93.097244,0,0.096832201,5.2427721
502602,0,3.5487404,0,88.039429,0,0,8.411829
502700,0.47597113,3.5621066,1.4432673,86.288963,1.0440657,0,7.1856289
502801,0,6.7772169,3.1434751,77.015144,0,1.6870944,11.377073
502802,0.55508113,15.58497,4.4833474,64.773697,1.3663535,1.4517506,11.7848
502901,0.61953354,6.4868803,0.61953354,72.06633,0.30976677,1.9314868,17.966473
502902,0.06926807,0.92357421,0.48487648,88.478409,1.4546294,0.80812746,7.7811127
503000,0,2.9658837,0,92.851021,0.17143837,0.78861648,3.2230413
503103,1.2090126,1.8684741,0.25645724,82.249496,0,3.9750869,10.441473
503104,0.42619139,1.9372337,3.0608292,82.797363,0,0,11.77838
503105,0,7.1633925,0.095831335,75.179688,0,0.40728319,17.153809
503106,0.67846608,3.1563423,0.2359882,73.421829,0,0.7079646,21.79941
503201,0,5.5727553,1.5718029,66.873062,0,0.57156467,25.410812
503202,0.62550443,3.6319613,1.3720742,75.50444,2.1993544,2.3002422,14.366425
503301,0,2.9622395,0,60.742188,0.71614581,1.6601563,33.91927
503302,0,7.0114598,0.49758744,73.808807,0,3.2117009,15.470447
503401,0.18502705,4.9957299,0.64047825,52.576145,0,2.9604328,38.642185
503402,0,4.9653578,0.369515,58.521938,0,1.1778291,34.965359
