Area,Ages_18-24,Ages_25-34,Ages_35-44,Ages_45-54,Ages_55-64,Ages_65_&_Older,Under_Age_18
320201,10.10237,18.103449,18.938578,7.7047415,8.3512936,4.6875,32.112068
320202,8.6255608,17.134785,14.143261,12.514543,9.9218884,10.387237,27.272728
320300,11.722808,14.482861,14.690607,13.918979,8.9182367,8.7104912,27.556017
400204,8.1380625,5.446485,11.39962,16.212793,20.725143,17.875238,20.20266
400205,4.8112059,5.0852618,11.023143,14.646772,19.12302,18.087698,27.222898
400206,8.8826818,7.6163874,10.893855,13.910615,17.132215,20.018621,21.545624
400207,11.747673,8.3350573,10.031024,19.110651,11.975181,18.03516,20.765253
400302,6.4653759,14.57171,11.978995,12.733836,10.502133,22.251394,21.496553
400304,12.68934,14.08974,13.146613,12.117748,11.217491,15.804516,20.934553
400402,11.647727,10.819129,10.440341,14.370265,16.619318,13.11553,22.98769
400403,7.4572129,10.611247,10.317848,18.16626,13.96088,16.479218,23.007336
400404,9.4693508,8.7145472,11.230558,17.406221,13.129003,15.988106,24.062214
400501,10.047619,4.9047618,9.5714283,17.666666,15.523809,19.952381,22.333334
400602,10.750933,16.208023,14.342351,15.391791,9.8880596,9.794776,23.624067
400603,8.3106794,20.038836,12.349515,13.009708,11.631068,11.708738,22.951456
400604,8.8290548,13.99499,13.52536,15.904821,10.488416,10.958046,26.299311
400800,64.681824,4.5149679,3.8769834,4.2368722,7.3940783,8.6373301,6.6579423
400900,7.583488,17.091837,10.1577,13.752319,15.282931,14.656772,21.474953
401001,10.52796,6.2168074,11.121525,19.306467,13.464542,16.026241,23.336458
401002,10.523691,8.9526186,13.017456,17.955112,12.86783,13.042394,23.640898
401101,10.16523,9.0158043,12.302443,13.811063,16.091953,14.691092,23.922413
401102,5.4091063,17.939062,13.557001,11.879494,13.625471,14.275933,23.313934
401201,9.6483316,9.9188461,13.044785,18.455065,11.75233,13.19507,23.985573
401202,10.683309,12.354559,12.269938,15.316268,13.412313,13.877724,22.08589
401203,11.492404,9.9195709,14.280607,17.74799,10.223413,14.87042,21.465593
401303,6.9512196,9.552846,10.894309,19.349594,16.504065,15.609756,21.138212
401304,11.539781,5.5555553,11.642661,16.889574,14.506173,22.685184,17.18107
401311,11.723274,16.606668,9.2502737,19.392706,9.8920021,13.74237,19.392706
401312,11.535752,9.3166609,12.116942,13.878126,15.586474,20.341669,17.224375
401500,14.211496,13.775766,12.049606,12.502095,13.457349,10.423999,23.579689
401601,7.8267627,11.303165,12.837444,10.118469,18.255972,24.800932,14.857254
401602,10.043595,14.55399,11.720322,12.810195,12.089202,10.496311,28.286385
401603,4.9130764,9.4104309,8.6167803,12.244898,14.210129,36.999245,13.605442
401701,7.3383942,9.2707615,9.5008049,10.605015,22.31424,24.269611,16.701174
401703,11.694663,16.542633,17.074207,11.099298,9.525835,7.6334252,26.429939
401704,12.768185,13.744986,13.936857,13.744986,7.5004363,17.251003,21.053549
401800,10.089771,10.8484,11.050702,13.630042,14.78063,18.257681,21.342773
401901,86.899673,5.3306513,1.8355545,0.70404828,2.4138799,0.55318081,2.2630124
401902,5.9753952,7.2934976,12.161687,17.521969,10.984182,28.031635,18.031635
402001,5.7551765,16.534714,17.600487,12.210719,8.8915958,11.875761,27.131546
402002,8.377203,13.115129,15.197986,11.07805,10.162509,17.235065,24.834059
402101,17.106842,15.12605,12.545018,13.865546,7.7030811,9.8039217,23.849541
402102,14.576923,14.903846,12.461538,15.038462,6.2692308,9.25,27.5
402200,9.1392441,14.211812,7.7597356,16.769651,12.760454,17.689323,21.669781
402301,15.28475,15.12896,14.401938,12.826727,7.8241301,6.9066992,27.626797
402303,17.065672,14.14452,15.967494,8.1484737,8.4120359,8.4998903,27.761915
402304,12.843355,10.368721,15.31799,9.6758232,12.175204,4.9492698,34.669636
402402,12.132011,20.065077,12.132011,13.681437,12.534863,5.0511312,24.403471
402403,31.811514,14.026402,7.2973962,9.4242754,8.6908693,7.1140447,21.635496
402404,94.221352,2.9382958,0.44074437,0,0.68560237,0,1.7140058
402405,13.622705,12.954925,14.123539,12.854758,10.951586,10.350584,25.141903
402406,12.94888,17.891846,15.356992,9.1888466,11.089988,5.7456698,27.777779
402501,15.750398,11.666962,15.131695,10.394202,5.7450948,4.3132401,36.998409
402502,9.0305824,16.849394,14.021927,9.2758226,10.963647,9.2036934,30.654934
402600,10.015717,15.459352,14.430633,14.987855,10.601515,13.330476,21.174454
402702,13.056883,17.496532,13.257284,8.7251425,4.5013103,3.4376445,39.525204
402703,15.167586,13.640221,13.152312,15.846415,7.085278,9.906661,25.201527
402705,10.785694,13.151225,17.910448,13.094903,14.728246,9.0678682,21.261616
402706,12.200957,17.583733,12.799043,16.483253,10.311005,8.2057419,22.416267
402801,14.580123,13.94453,13.983051,10.939907,8.7249613,3.0624037,34.765022
402803,13.047311,14.457831,15.163092,7.7578607,6.6705847,5.4657655,37.437553
402804,12.000929,14.182916,15.134633,11.536676,7.0102134,5.7799444,34.354691
402902,13.475178,15.340734,14.246068,13.151403,8.3410425,8.1714458,27.274128
402903,10.228027,12.397609,17.644455,14.478636,8.1027231,9.4531765,27.695374
402904,14.297682,16.084892,12.873499,12.538397,11.253839,7.679419,25.27227
403000,15.285192,15.481877,16.240517,9.5953922,8.2045517,8.6962633,26.496206
403200,1.7615176,8.6720867,8.4010839,17.208672,27.235773,35.772358,0.94850951
403303,9.926342,10.101719,13.679411,16.555595,13.293581,14.556296,21.887056
403304,10.992979,8.2848549,11.434303,16.870611,20.200602,17.853561,14.36309
403305,8.5634069,9.031352,12.728124,18.296677,15.910154,11.46467,24.005615
403312,9.6856585,14.145383,13.241651,15.736739,13.182712,14.184676,19.823183
403316,8.2875261,15.193798,13.347427,11.966173,17.01198,15.912615,18.280479
403317,12.627381,9.9025259,9.3486929,12.959681,21.577314,13.136908,20.447496
403318,11.578775,13.920733,11.971831,14.330167,16.131674,10.432362,21.634459
403319,8.2842913,16.659122,18.130375,11.566319,13.580806,11.702127,20.076958
403320,10.430247,12.013411,11.734029,15.962004,19.202831,12.944682,17.712795
403321,8.9597692,13.223273,12.149383,14.393332,14.425388,13.896458,22.952396
403322,8.9477634,7.8730316,12.121969,19.445139,12.571857,14.496376,24.543863
403323,8.9637403,12.773789,14.430333,13.565249,15.203386,14.743236,20.320265
403324,7.1962895,16.083183,6.8521843,18.581688,18.61161,14.871334,17.803711
403325,11.871393,10.366859,12.448475,19.847486,12.036274,12.242374,21.18714
403401,6.5561957,15.597982,12.536023,14.067003,13.20245,15.904179,22.136168
403402,13.216958,8.2571354,9.7533941,19.783875,15.710723,13.715711,19.562206
403403,9.1533642,11.376036,9.921196,14.164477,21.196201,15.841584,18.347141
403404,12.746586,8.1183615,10.432473,19.840668,15.705615,17.716236,15.440061
403405,7.3399558,10.871964,11.203091,17.77042,14.900662,14.238411,23.675497
403406,11.706145,14.28081,10.882252,13.834535,12.255406,13.697219,23.343632
403407,11.929658,12.214828,8.4125471,20.342205,22.195818,7.271863,17.63308
403408,9.0070372,9.538702,13.979671,13.244722,19.718531,16.950743,17.560595
403500,10.803619,12.453433,7.0250134,16.870676,10.53752,23.203833,19.105907
403600,10.971477,9.9124537,9.2346792,16.407795,13.724936,16.026546,23.722113
403702,13.040021,7.7922077,12.748476,18.844421,12.138882,16.90962,18.526371
403703,6.8637376,10.184248,14.051428,15.225754,12.512654,17.898359,23.263819
403721,7.5187969,17.069702,11.135948,14.285714,10.892096,13.757366,25.340378
403722,6.6609292,14.027538,15.817556,12.736661,6.1962132,9.6557655,34.905334
403801,10.828941,16.514935,10.365756,14.246925,12.01086,10.956717,25.075867
403802,9.0589418,12.692565,14.969859,12.893503,11.80509,10.90087,27.679169
403901,8.3794003,16.613325,11.870817,18.184464,10.939773,11.114344,22.897877
403902,11.126789,11.630719,11.812135,13.545656,14.190687,17.415844,20.27817
404000,16.007341,14.498368,14.294454,11.215335,11.582382,11.031811,21.37031
404100,12.319873,20.316706,12.969121,9.3428345,8.5510693,7.83848,28.661917
404201,17.004265,15.964819,13.939233,11.647121,6.7430701,3.8113008,30.890192
404202,37.989391,9.5983839,12.351604,8.4364738,7.2998233,6.3652439,17.95908
404301,13.188331,15.950285,15.156223,11.479372,8.8209906,9.7358885,25.668911
404302,8.7147026,20.253164,12.268744,10.710808,11.441091,10.467381,26.14411
404401,12.018853,13.930348,16.208431,13.6685,7.9601989,6.231998,29.98167
404402,7.7924895,15.823747,12.654656,17.47341,10.310397,10.635989,25.309313
404501,10.869565,22.204969,10.209627,10.131988,13.548137,5.7065215,27.329193
404503,10.269743,15.307117,13.552161,12.187196,8.6772833,10.919727,29.086773
404504,20.106762,16.903915,10.854093,15.935152,5.5160141,8.8770266,21.807039
404600,12.131837,9.467041,16.760168,12.27209,11.500701,10.02805,27.840113
404701,10.437236,15.832158,12.552892,14.439351,8.4273624,9.6614952,28.649506
404702,11.925724,15.463423,13.926684,11.237394,9.9887943,9.2204256,28.237555
404703,15.124606,16.470924,11.572616,13.978803,5.5857921,5.8149529,31.452307
404801,12.675512,14.105371,12.546696,12.752802,13.345356,11.258534,23.315729
404802,11.745759,14.98819,16.190681,12.883831,7.6873522,9.7702379,26.73395
404803,10.558252,11.711165,15.291262,13.167476,11.407767,13.713593,24.150486
404901,12.764493,15.172889,15.12128,14.622398,9.9088249,7.3628073,25.047308
404902,11.788436,15.620798,12.214253,14.58987,8.6060066,11.340206,25.840431
404903,10.985353,11.517976,15.346205,14.747004,11.584554,9.5872173,26.231691
405001,16.605402,11.762826,13.600767,14.144158,11.203452,9.5093498,23.174046
405002,10.969085,18.638525,12.990487,14.060642,8.9179544,8.9179544,25.50535
405101,12.092927,13.047086,14.955403,13.047086,12.735947,10.806887,23.314665
405102,12.091039,14.841157,11.000474,15.125652,15.101944,12.162162,19.677572
405201,11.07351,14.532807,14.119195,14.344802,9.2874603,10.471893,26.170332
405202,9.782403,14.815516,12.488174,12.185431,9.9337749,11.825922,28.968781
405203,12.14267,14.634147,12.798322,16.627327,8.3923416,10.647784,24.757408
405301,10.986804,16.838783,13.941481,7.4010329,12.076879,9.925416,28.829603
405302,13.327828,13.542527,13.658134,13.228737,13.905863,9.5458298,22.791082
405400,11.115102,14.29341,13.108278,17.615372,10.163404,10.39684,23.307596
405500,11.610925,12.092887,16.342924,12.107492,12.472616,11.727764,23.645391
405600,11.578947,12.976704,13.494391,13.563416,10.612597,14.70233,23.071613
405701,13.735205,12.579136,17.03826,12.606661,8.8081474,11.092761,24.13983
405702,12.336601,8.5580063,17.790033,15.03268,8.8848038,10.72304,26.674837
405800,9.7050753,15.174897,11.711248,17.283951,10.991084,8.5219479,26.611797
405900,11.035919,16.163456,13.274336,13.742843,10.098907,10.593441,25.091099
406000,12.65188,14.136933,12.632594,12.054002,12.324012,13.635487,22.565092
406101,12.052943,11.630527,15.404112,15.460434,9.2368345,11.855815,24.359335
406102,9.2515783,21.514877,11.055004,15.563571,10.946799,7.1956716,24.472498
406200,8.2688675,11.552346,13.1683,11.672684,11.741447,17.706722,25.889633
406300,11.049327,9.9013453,9.9910316,14.349775,17.058296,16.376682,21.273542
406402,12.349532,13.374945,9.4962101,10.20954,13.776193,16.58493,24.208649
406411,11.482776,12.880679,11.932102,15.976036,15.027459,11.982027,20.718922
406412,8.7314014,12.411902,11.902898,15.583399,14.917776,18.950666,17.501957
406500,6.9600501,19.054308,11.87578,12.609239,13.904494,9.8782768,25.717854
406601,9.0120392,11.101274,15.793201,14.713173,12.659348,14.252832,22.46813
406602,11.754416,12.891376,11.754416,14.098303,13.363652,11.474549,24.663284
406701,11.757991,13.69863,13.270548,13.613013,9.6746578,12.642694,25.342466
406702,14.049314,12.642727,10.888632,15.224226,11.782228,13.801092,21.611782
406800,11.27978,10.204512,11.490618,14.505588,11.680371,17.562723,23.276407
406901,9.8206835,13.094245,15.658882,13.990826,7.089241,12.010009,28.336113
406902,10.601483,12.551497,16.424059,10.903598,12.221917,15.243065,22.05438
407001,11.194779,17.018072,14.223561,13.403614,7.5803213,11.178045,25.401606
407002,13.903744,13.930481,11.898396,12.860963,11.951872,14.117647,21.336899
407101,8.6524525,13.51687,14.551852,11.7988,9.2113438,11.7781,30.490582
407102,11.816676,14.761642,16.252531,14.577581,9.1478004,9.7551994,23.68857
407200,11.399692,14.628668,14.024989,12.691281,10.374842,12.466658,24.41387
407301,17.346725,11.32036,10.274116,20.129734,10.274116,11.592383,19.062565
407302,11.549295,16.824583,14.058899,9.4750319,12.266325,11.037132,24.788733
407400,13.342898,9.7560978,13.677667,15.781922,15.255858,14.395026,17.790531
407501,8.780488,18.04878,13.325942,11.019956,11.108647,8.9578714,28.758314
407502,10.937881,15.322777,13.227771,15.347137,11.7905,7.9415345,25.4324
407601,10.784754,18.744394,15.538116,10.807175,9.5739908,7.4663677,27.085201
407602,11.441648,17.620138,10.704297,14.670734,9.865243,8.7210779,26.976862
407701,9.9371786,15.800495,11.726632,9.9181423,10.584428,9.1185989,32.914524
407702,11.554775,15.196724,12.915021,14.392278,11.686412,10.092146,24.162645
407801,12.421293,14.710933,13.489792,13.661515,11.295554,10.093493,24.327419
407802,13.151109,16.090769,13.228468,13.125322,11.552346,8.0711708,24.780815
407900,7.3001695,15.986447,14.569536,11.581703,15.786231,10.488218,24.287695
408003,8.7996674,22.030373,12.232162,11.212814,13.397129,12.377783,19.950073
408004,8.4656086,16.093475,14.814815,16.005291,11.948853,8.5978832,24.074074
408005,10.269255,14.652473,12.815696,11.646838,14.214151,13.420998,22.980589
408006,10.311688,17.688313,17.168831,10.675324,10.883117,12.753246,20.51948
408133,9.2702837,16.244259,13.012417,15.393774,10.375915,11.770709,23.932642
408134,7.9288626,18.08077,10.448315,11.300482,17.265654,18.191923,16.783995
408135,6.8789811,13.78344,12.815287,13.248407,16.458599,11.235669,25.579618
408136,9.7633133,16.083916,13.797741,13.474986,14.389457,14.281872,18.208714
408137,11.474632,19.298246,10.763395,14.058796,9.5542908,11.237554,23.613087
408138,12.478363,17.309206,13.092053,11.014949,8.5601892,9.661684,27.883556
408139,13.053049,15.078142,10.631742,12.700858,9.531147,9.4651108,29.539951
408140,11.767911,15.690548,11.277581,10.760011,10.242441,8.2811222,31.980387
408141,11.606978,16.198347,13.039486,13.516988,8.0991735,11.625344,25.913683
408202,13.994024,13.14741,14.641435,13.197211,8.7151394,8.4163351,27.888447
408211,9.3031063,12.124266,13.921075,13.249371,15.314861,16.607893,19.479429
408212,10.850729,11.461205,14.060654,14.296968,13.528949,16.699488,19.102009
408301,10.749244,15.750134,10.909414,12.724684,9.5746574,14.006051,26.285816
408302,10.837439,14.975369,15.344828,13.768473,11.551724,15.221675,18.300493
408303,9.1221638,20.880129,9.8556042,10.130644,15.585607,14.989686,19.436169
408401,9.9191608,12.278786,15.140922,11.514092,11.251912,14.966135,24.928993
408402,7.7754989,4.381876,14.338989,17.024054,16.035801,20.548201,19.89558
408501,11.904762,16.071428,12.406015,12.12406,10.150376,9.7431078,27.60025
408503,7.9554248,9.8127222,12.273642,13.527318,15.771552,22.643553,18.015787
408504,10.267338,16.117785,14.316156,12.127083,12.282062,11.042232,23.847345
408505,7.2916665,10.729167,17.256945,12.256945,14.270833,20.208334,17.986111
408623,6.6367712,11.180867,13.183857,15.635277,13.692078,18.714499,20.956652
408624,7.833828,14.747774,10.919881,16.468843,15.341247,18.783382,15.905045
408625,7.7066355,9.9417925,17.462166,12.339931,11.757858,21.140862,19.650757
408626,9.6830225,16.912722,12.961355,12.375163,13.590968,18.345636,16.131134
408627,9.9634676,8.635005,15.078047,16.074394,15.642644,23.248091,11.358353
408628,5.9084196,18.463812,10.468981,12.555391,17.983751,18.574594,16.045052
408629,6.0749364,12.731902,13.277555,14.950891,17.642778,20.043652,15.278283
408630,11.329138,14.14291,14.80933,11.514254,8.2191782,9.5149946,30.470196
408631,13.082734,13.138014,10.09766,15.75456,14.040907,11.350655,22.535471
408703,7.6923075,12.144941,11.761093,13.511438,22.923384,13.972055,17.99478
408704,9.584259,12.567439,9.1399555,14.249445,14.408124,23.3894,16.661377
408705,8.8325796,13.466063,13.230769,14.678733,16.995476,15.257918,17.538462
408706,7.6963625,15.709014,10.490248,15.076436,14.338429,18.924618,17.764893
408722,9.9503565,14.09454,13.101662,16.037125,13.662853,15.281675,17.87179
408723,9.561615,13.669313,14.463238,16.637901,12.39213,16.22368,17.052122
408724,13.365713,27.397015,12.933981,12.232416,7.9510703,4.137435,21.98237
408800,17.453798,22.407597,16.067762,9.7535934,5.4158111,3.516427,25.38501
430002,11.591549,14.422535,12.098592,15.915493,9.253521,15.943662,20.774649
430003,8.6760054,10.054225,13.556258,15.589697,16.696793,18.707636,16.719385
430101,7.1471233,14.314155,10.790364,10.173203,13.696994,23.352577,20.525583
430102,10.363985,11.417624,14.291187,13.544062,11.666667,12.164751,26.551723
430200,6.945766,7.6117983,7.0409136,16.270218,12.84491,40.723122,8.5632734
430301,5.0794363,8.1226225,11.613337,18.684269,18.080107,19.087044,19.333183
430302,11.263369,11.213235,12.399733,18.282085,13.636364,10.511364,22.69385
430400,7.3085341,6.2363238,12.319475,19.299782,13.829322,18.096279,22.910284
430501,4.4145422,7.2474031,11.496695,15.203022,18.130312,18.531633,24.976393
430502,4.6436915,10.441005,16.793224,18.063667,16.019276,16.910048,17.129089
430600,7.0500927,8.0705013,13.056586,14.146567,16.51206,18.089054,23.07514
430701,7.7562327,13.217254,9.3787098,17.550455,16.026909,16.77879,19.291651
430721,4.3103447,7.9597702,15,16.379311,16.350574,18.908047,21.091953
430723,6.0618997,13.16969,15.688367,16.819637,10.629669,12.102454,25.528282
430724,5.3560801,9.8194799,19.3414,20.234081,8.4110298,16.088078,20.749851
430801,10.859532,13.772715,14.147678,20.796078,8.5376406,7.3839054,24.502451
430802,9.6663399,8.1207066,9.8135424,16.952894,17.541708,18.547596,19.357212
430803,7.2438836,9.9006119,12.44266,14.717125,18.922018,19.724771,17.048929
430901,6.8228335,22.401638,16.78417,10.302479,9.8931093,10.575393,23.220377
430902,7.5160599,18.650963,15.717344,14.068522,13.104925,12.783726,18.158459
431001,7.5697212,18.244265,17.502403,15.331777,9.0122271,6.7591701,25.580437
431002,5.4354353,15.195195,13.453453,11.111111,16.846848,18.468468,19.489489
431100,8.7618504,18.069521,11.203677,14.593508,11.878771,10.169492,25.323183
431200,13.396815,15.087834,12.477426,14.940076,13.593827,10.293877,20.210146
431300,11.509229,15.237062,13.137894,16.250452,13.463627,10.893956,19.507782
431400,6.8614311,11.73948,14.1249,15.304208,16.965961,14.419726,20.584293
431501,6.6491113,11.806013,15.75598,8.2290983,14.154049,21.812595,21.593153
431502,8.2033901,9.6497173,13.830508,14.870056,18.011299,12.542373,22.892654
431600,6.6399398,12.10223,10.623904,16.812828,13.730894,21.373089,18.717113
431700,10.661268,5.8629479,11.605938,18.278603,12.010797,22.222221,19.358225
431800,10.556323,4.8721495,16.085003,17.484451,15.134762,14.944714,20.922598
431900,6.3202248,15.02809,12.663857,17.883896,14.747191,12.804307,20.552435
432000,5.3512115,9.9397221,11.932587,19.522697,11.920285,20.22389,21.109608
432101,6.8790398,13.665743,15.235457,15.951062,13.619576,15.697138,18.951984
432102,6.8798809,7.5120864,14.113053,14.70807,16.827818,17.181108,22.777985
432201,7.1067214,12.334377,12.117562,19.922911,12.189834,18.164297,18.164297
432202,10.685484,9.3189964,17.988352,14.359319,12.522402,16.599463,18.525986
432300,8.6643438,19.070848,13.519164,9.0127754,14.936121,12.61324,22.183508
432401,9.301156,16.013071,11.186526,15.3092,10.10558,14.228255,23.856209
432402,9.1428576,15.942857,13,14.757143,9.5714283,14.428572,23.157143
432500,8.8290844,13.279037,12.051464,12.216714,15.580736,15.191218,22.851748
432601,11.079374,15.769693,13.619964,14.747444,11.259771,12.071557,21.452194
432602,7.30861,17.523314,14.335285,13.120798,13.034049,13.359358,21.318586
432700,7.065732,16.821367,14.207236,12.426596,11.441561,13.525289,24.512218
432801,12.512479,13.44426,7.9534111,10.615641,10.349418,23.460899,21.663893
432802,11.413969,16.505774,16.808632,14.082908,11.016468,8.6314592,21.540791
432901,10.004151,14.155252,12.03819,21.212122,11.083437,11.353259,20.153591
432902,8.4317493,12.990936,15.078275,15.407855,10.958528,15.7649,21.367756
433101,7.00841,18.422106,11.774129,12.615138,15.778934,15.178214,19.223068
433102,12.169752,18.161015,12.773039,14.603703,11.192012,8.5084248,22.592052
433200,10.814564,14.054304,12.187596,13.437211,10.691145,14.547979,24.267202
433302,6.5088758,16.352879,15.438408,11.350188,7.477138,11.61915,31.253363
433304,12.303776,13.809928,14.212982,15.761561,7.8913875,12.855325,23.165041
433305,9.4495764,12.663588,20.150116,11.893764,10.527328,5.0615859,30.254042
433306,10.155764,13.707165,12.741433,13.426791,12.149532,10.778816,27.040499
433307,9.0652447,12.013802,15.401505,15.401505,13.143037,11.480552,23.494354
433401,11.875589,18.724474,11.624254,12.786679,9.644989,10.681746,24.662268
433402,7.4613075,10.30261,16.331717,13.398013,6.2832065,17.024717,29.198429
433403,10.896042,18.16007,13.462375,11.526751,10.221835,8.0687256,27.664202
433501,11.853786,11.697128,19.634464,10.182768,8.4073105,8.877285,29.347258
433503,9.7280331,14.225942,17.747559,9.7977686,12.099024,9.1701536,27.23152
433504,10.519452,18.235167,14.279505,14.388177,11.910454,8.7589655,21.908281
433601,8.2620487,15.397454,9.472147,16.357187,13.665763,19.236387,17.609013
433602,7.6350093,12.998137,14.897579,13.482309,13.147114,17.988827,19.851025
433700,10.385523,14.004721,14.739051,12.955678,12.614739,13.690008,21.610281
433801,10.23066,11.674251,14.106386,12.286207,10.324808,8.4261732,32.951515
433802,10.997114,12.7605,10.580315,18.691889,15.902533,13.081116,17.986534
433901,10.519845,15.911486,15.753425,13.645943,7.6747456,6.550755,29.9438
433902,11.156352,13.517916,14.712269,12.024973,12.214984,11.644951,24.728556
434001,15.583076,13.911249,12.796698,13.78741,10.691435,7.905057,25.325077
434003,12.801609,9.4280605,16.867739,10.567471,13.739946,10.54513,26.050045
434004,10.199176,17.891483,11.778846,10.851648,10.199176,10.817307,28.262363
460000,6.8478718,8.3227978,10.577329,17.551622,17.003792,20.122208,19.574379
460100,4.6832886,5.2223721,13.224394,16.576818,18.177223,22.506739,19.609165
460200,8.3724165,10.804238,10.873719,22.963348,11.881188,18.551329,16.553761
460301,4.9875875,7.9440308,13.29271,18.618822,17.828932,14.285714,23.042202
460302,11.264778,10.707116,13.517734,16.372965,13.450814,11.532456,23.154139
460401,4.2194095,12.552743,11.603375,23.734177,7.278481,13.50211,27.109705
460501,10.580389,5.4253783,8.0209084,18.240807,15.302812,18.655371,23.774334
460502,9.2416534,8.1361923,9.1753263,17.488392,16.957771,13.508733,25.49193
460600,8.8266954,6.1141014,9.3218517,16.835306,16.64155,16.684607,25.575888
460700,8.9395437,4.5391479,8.7413282,18.196234,15.18335,18.949455,25.450941
460800,3.5071089,2.4012637,10.363349,15.639811,19.241707,28.309637,20.537125
460900,11.33615,16.683666,14.381466,13.521784,11.030162,10.986449,22.060324
461000,13.998184,14.830508,14.07385,12.363801,10.92615,11.198547,22.608959
461100,9.7202654,14.650835,15.55645,13.82572,13.78547,10.66613,21.79513
461200,4.6722908,9.7772007,10.988536,18.083496,15.574303,19.229937,21.674238
461300,7.8333807,12.766562,16.406029,14.273528,13.520045,18.808643,16.391811
461400,8.9593592,17.05665,14.809114,16.533251,8.4975367,15.517241,18.626848
461501,7.8192253,18.436155,15.279771,15.710187,9.0148258,11.908178,21.831659
461502,10.695771,13.356071,11.473397,14.270123,10.927694,16.780355,22.49659
461600,14.542825,14.333922,13.016231,12.791258,12.18062,9.9309015,23.204243
461700,5.4915257,10.305085,12,13.423729,18.983051,24.881355,14.915255
461901,16.301422,18.204536,14.571319,12.975779,10.149942,3.9215686,23.875433
461902,8.3280354,30.260649,12.333121,20.089003,5.5944057,15.511761,7.8830261
462001,11.328025,20.806576,17.338814,11.199589,7.8602619,4.9319291,26.534805
462002,17.800671,13.392429,14.734068,14.470531,7.3071394,8.6727362,23.622425
462100,9.0684547,15.843331,17.519407,11.079746,9.3507414,12.155963,24.982357
462201,10.643016,16.186253,10.753881,11.696231,6.4301553,30.570953,13.719512
462202,8.6343307,38.596493,14.447885,9.0127277,9.2879257,6.4327483,13.587892
462301,11.4,20.444445,20,11.577778,7.977778,9.333333,19.266666
462302,14.852199,28.046143,19.033886,11.355443,9.1204033,5.9480896,11.643836
462400,4.3428574,20.411428,11.382857,13.828571,13.257143,16.228571,20.548571
462500,6.2985749,12.710492,13.212435,19.154793,14.604922,14.264896,19.753885
462600,6.899682,11.66591,13.89015,13.799364,15.070358,18.610985,20.063549
462700,11.963924,18.129946,13.04988,16.454998,12.755383,12.258421,15.387447
462800,7.0140281,17.795591,14.228456,13.346693,17.274549,14.709419,15.631263
462900,5.8112016,11.175387,16.066263,14.541152,13.857481,16.723639,21.824875
463000,3.3827617,12.418906,13.253012,14.040778,16.450417,19.69416,20.759962
463101,7.6955075,14.475874,17.845259,12.520799,16.222961,13.851913,17.387688
463102,4.0448208,9.1281767,16.835201,16.99918,12.79038,15.441378,24.760864
463200,7.6740742,10.962963,13.214815,12.651852,15.525926,22.370371,17.6
463300,3.8499999,23.85,11,12.9,15.9,16.15,16.35
463400,5.4395509,23.197052,19.933321,8.4576244,12.72153,14.388489,15.862432
463500,21.854408,24.286163,15.563226,7.6090369,6.7147789,10.18199,13.790399
463601,10.015048,30.229059,16.669453,8.7276373,8.9115534,14.629661,10.817589
463602,8.3031034,35.630795,16.706972,6.9326882,10.137041,14.913342,7.3760581
463700,3.2258065,22.218195,19.427328,13.664371,12.323305,20.043493,9.0974989
463800,2.9803922,8.1830063,13.333333,17.464052,16.287582,21.59477,20.156862
463900,2.8164837,12.777943,8.4494514,13.281945,15.950192,32.967686,13.7563
464000,1.6877637,20.236937,15.563128,15.108731,13.145082,15.936384,18.321974
464100,6.9908814,6.6604996,10.559006,17.179859,15.792255,16.994846,25.822651
464200,4.2689252,6.6021433,12.806775,16.12513,16.695473,20.169374,23.332182
480002,5.0640278,9.6332941,11.583237,14.348079,15.919674,23.341095,20.110594
480011,5.8210564,19.45742,15.181458,11.246856,14.876033,13.780093,19.637083
480012,5.3550639,11.525029,17.345751,16.278618,15.036864,12.533955,21.924719
480101,10.17679,7.0262918,14.664551,15.684497,14.301904,15.503173,22.642792
480102,6.1461067,13.254593,13.976377,14.851269,12.117235,19.772528,19.881889
480201,4.3368635,7.7155824,15.532022,15.204236,12.531518,21.331316,23.348461
480202,4.8863635,6.439394,15.037879,13.295455,14.318182,20.416666,25.60606
480302,9.0584564,15.618028,14.457831,13.453815,13.297635,14.614012,19.500223
480303,8.8679714,19.346048,14.292791,13.970771,13.178102,10.378994,19.965321
480304,11.920199,16.982544,12.1197,16.433916,14.189527,13.291771,15.062345
480400,11.948195,13.516965,11.619846,13.389274,16.125502,15.888362,17.511856
480500,4.757319,10.169492,14.040833,17.449923,12.904469,15.87057,24.807396
480600,5.2454104,16.910204,19.358061,11.56488,12.151867,10.166104,24.603472
480702,5.2619991,10.523998,15.940114,15.763981,12.19727,18.648172,21.664465
480703,5.6873479,12.712895,14.93309,17.244526,14.294404,12.895377,22.232361
480704,6.0764589,15.915493,14.909457,17.7666,9.4969816,10.482898,25.352112
480802,9.9247684,14.756945,17.85301,12.818287,10.040509,15.162037,19.444445
480803,6.9444447,15.174897,16.435184,17.206791,15.252058,12.937243,16.049383
480804,11.740812,17.408123,15.145068,13.578337,11.779497,8.6266928,21.72147
480901,7.0411072,19.31217,16.687017,13.288564,13.349613,11.172161,19.149368
480902,7.4779711,15.098833,18.028103,16.289593,12.955465,9.0021429,21.147892
480903,7.9162579,9.6499834,14.131501,20.215899,14.458619,16.09421,17.533529
